5.26193673e-01 1.22846725e-02
5.36599474e-01 1.34604036e-02
5.47003972e-01 1.46487888e-02
5.57407517e-01 1.58471261e-02
5.67810457e-01 1.70527134e-02
5.78213140e-01 1.82628485e-02
5.88615914e-01 1.94748294e-02
5.99019127e-01 2.06859540e-02
6.09423094e-01 2.18935668e-02
6.19827936e-01 2.30952597e-02
6.30233716e-01 2.42887064e-02
6.40640496e-01 2.54715807e-02
6.51048335e-01 2.66415565e-02
6.61457297e-01 2.77963077e-02
6.71867441e-01 2.89335079e-02
6.82278829e-01 3.00508311e-02
6.92691523e-01 3.11459511e-02
7.03105589e-01 3.22165125e-02
7.13521537e-01 3.32578765e-02
7.23940631e-01 3.42615140e-02
7.34364207e-01 3.52185166e-02
7.44793601e-01 3.61199764e-02
7.55230152e-01 3.69569849e-02
7.65675196e-01 3.77206341e-02
7.76130069e-01 3.84020156e-02
7.86596109e-01 3.89922213e-02
7.97074653e-01 3.94823430e-02
8.07566563e-01 3.98626160e-02
8.18068149e-01 4.01150559e-02
8.28573186e-01 4.02170979e-02
8.39075418e-01 4.01461275e-02
8.49568592e-01 3.98795302e-02
8.60046454e-01 3.93946914e-02
8.70502749e-01 3.86689967e-02
8.80931225e-01 3.76798315e-02
8.91325627e-01 3.64045815e-02
9.01679694e-01 3.48206442e-02
9.11984758e-01 3.29098183e-02
9.22226176e-01 3.06648187e-02
9.32388396e-01 2.80800240e-02
9.42455866e-01 2.51498129e-02
9.52413033e-01 2.18685638e-02
9.62244346e-01 1.82306554e-02
9.71934251e-01 1.42304662e-02
9.81467197e-01 9.86237486e-03
9.90827631e-01 5.12075993e-03
1.00000000e+00 0.00000000e+00
