0.69032500,0.06468415,0.0
0.70081179,0.06262609,0.0
0.71127061,0.06043243,0.0
0.72170005,0.05810494,0.0
0.73209894,0.05564550,0.0
0.74246612,0.05305600,0.0
0.75280043,0.05033833,0.0
0.76310069,0.04749439,0.0
0.77336574,0.04452605,0.0
0.78359442,0.04143521,0.0
0.79378556,0.03822377,0.0
0.80393800,0.03489360,0.0
0.81405085,0.03144694,0.0
0.82412405,0.02788699,0.0
0.83415770,0.02421714,0.0
0.84415191,0.02044078,0.0
0.85410677,0.01656130,0.0
0.86402239,0.01258209,0.0
0.87389887,0.00850654,0.0
0.88373630,0.00433805,0.0
0.89353478,0.00007999,0.0
0.90329442,-0.00426423,0.0
0.91301506,-0.00869232,0.0
0.92269605,-0.01320418,0.0
0.93233666,-0.01779998,0.0
0.94193617,-0.02247991,0.0
0.95149385,-0.02724414,0.0
0.96100898,-0.03209284,0.0
0.97048083,-0.03702620,0.0
0.97990870,-0.04204438,0.0
0.98929184,-0.04714758,0.0
0.99862953,-0.05233596,0.0
1.40591728,-0.47662597,0.0
1.40579805,-0.47649956,0.0
1.40543992,-0.47612089,0.0
1.40484289,-0.47548996,0.0
1.40400808,-0.47460761,0.0
1.40293562,-0.47347484,0.0
1.40162718,-0.47209291,0.0
1.40008315,-0.47046476,0.0
1.39830493,-0.46858972,0.0
1.39629416,-0.46647256,0.0
1.39405195,-0.46411412,0.0
1.39158122,-0.46151752,0.0
1.38888292,-0.45868612,0.0
1.38596037,-0.45562247,0.0
1.38281509,-0.45233038,0.0
1.37944969,-0.44881447,0.0
1.37586752,-0.44507731,0.0
1.37207271,-0.44112384,0.0
1.36806636,-0.43695839,0.0
1.36385359,-0.43258579,0.0
1.35943704,-0.42801067,0.0
1.35482139,-0.42323840,0.0
1.35000984,-0.41827404,0.0
1.34500807,-0.41312284,0.0
1.33981939,-0.40779084,0.0
1.33444850,-0.40228341,0.0
1.32890067,-0.39660633,0.0
1.32318033,-0.39076651,0.0
1.31729371,-0.38476960,0.0
1.31124523,-0.37862251,0.0
1.30504072,-0.37233144,0.0
1.29868613,-0.36590360,0.0
1.29218630,-0.35934533,0.0
1.28554774,-0.35266426,0.0
1.27877726,-0.34586645,0.0
1.27187995,-0.33896023,0.0
1.26486276,-0.33195265,0.0
1.25773262,-0.32485078,0.0
1.25049462,-0.31766293,0.0
1.24315670,-0.31039604,0.0
1.23572492,-0.30305827,0.0
1.22820581,-0.29565725,0.0
1.22060656,-0.28820200,0.0
1.21293452,-0.28069904,0.0
1.20519592,-0.27315752,0.0
1.19739782,-0.26558549,0.0
1.18954771,-0.25799044,0.0
1.18165236,-0.25038195,0.0
1.17371871,-0.24276708,0.0
1.16575451,-0.23515529,0.0
1.15776572,-0.22755377,0.0
1.14976064,-0.21997241,0.0
1.14174564,-0.21241783,0.0
1.13372807,-0.20490005,0.0
1.12571443,-0.19742669,0.0
1.11771276,-0.19000566,0.0
1.10972971,-0.18264557,0.0
1.10177290,-0.17535488,0.0
1.09383130,-0.16812957,0.0
1.08588876,-0.16097580,0.0
1.07794329,-0.15391231,0.0
1.06999481,-0.14696108,0.0
1.06204177,-0.14014028,0.0
1.05408567,-0.13346871,0.0
1.04612801,-0.12696513,0.0
1.03817341,-0.12064540,0.0
1.03022465,-0.11452664,0.0
1.02228916,-0.10862333,0.0
1.01437171,-0.10294881,0.0
1.00648254,-0.09751621,0.0
0.99862953,-0.09233596,0.0
0.99082493,-0.08741740,0.0
0.98307929,-0.08276862,0.0
0.97540685,-0.07839521,0.0
0.96782029,-0.07430247,0.0
0.96033541,-0.07049278,0.0
0.95296789,-0.06696755,0.0
0.94573270,-0.06372677,0.0
0.93864695,-0.06076767,0.0
0.93172774,-0.05808747,0.0
0.92499039,-0.05568112,0.0
0.91845399,-0.05354208,0.0
0.91213261,-0.05166348,0.0
0.90604410,-0.05003695,0.0
0.90020326,-0.04865353,0.0
0.89462473,-0.04750326,0.0
0.88932414,-0.04657607,0.0
0.88431407,-0.04586130,0.0
0.87960705,-0.04534829,0.0
0.87521455,-0.04502551,0.0
0.87114785,-0.04488398,0.0
0.86741545,-0.04491257,0.0
0.86402555,-0.04510170,0.0
0.86098595,-0.04544234,0.0
0.85830147,-0.04592585,0.0
0.85597753,-0.04654402,0.0
0.85401683,-0.04729100,0.0
0.85242209,-0.04816094,0.0
0.85119252,-0.04914794,0.0
0.85032914,-0.05024838,0.0
0.84982916,-0.05146012,0.0
0.84969347,-0.05276358,0.0
0.84992223,-0.05414126,0.0
0.85050941,-0.05559295,0.0
0.85144927,-0.05712044,0.0
0.85273425,-0.05872322,0.0
0.85435732,-0.06040474,0.0
0.85630836,-0.06216783,0.0
0.85857826,-0.06401523,0.0
0.86115716,-0.06595172,0.0
0.86403454,-0.06798072,0.0
0.86719872,-0.07010829,0.0
0.87063930,-0.07233879,0.0
0.87434460,-0.07467829,0.0
0.87830282,-0.07713186,0.0
0.88250283,-0.07970596,0.0
0.88693352,-0.08240710,0.0
0.89158307,-0.08524032,0.0
0.89644233,-0.08821185,0.0
0.90149976,-0.09132872,0.0
0.90674648,-0.09459560,0.0
0.91217279,-0.09801830,0.0
0.91777149,-0.10160276,0.0
0.92353273,-0.10535379,0.0
0.92945060,-0.10927568,0.0
0.93551918,-0.11337271,0.0
0.94173100,-0.11764888,0.0
0.94808087,-0.12210637,0.0
0.95456470,-0.12674823,0.0
0.96117800,-0.13157455,0.0
0.96791699,-0.13658685,0.0
0.97477833,-0.14178257,0.0
0.98175937,-0.14716056,0.0
0.98885719,-0.15271772,0.0
0.99607016,-0.15844928,0.0
1.00339639,-0.16434849,0.0
1.01083508,-0.17040947,0.0
1.01838425,-0.17662099,0.0
1.02604466,-0.18297398,0.0
1.03381519,-0.18945609,0.0
1.04169554,-0.19605388,0.0
1.04968569,-0.20275237,0.0
1.05778664,-0.20953645,0.0
1.06599939,-0.21638751,0.0
1.07430658,-0.22327640,0.0
1.08268641,-0.23018207,0.0
1.09112846,-0.23709741,0.0
1.09962451,-0.24401703,0.0
1.10816524,-0.25093469,0.0
1.11674201,-0.25784554,0.0
1.12534397,-0.26474304,0.0
1.13396320,-0.27162026,0.0
1.14258966,-0.27847305,0.0
1.15121444,-0.28529460,0.0
1.15982878,-0.29207910,0.0
1.16842239,-0.29882041,0.0
1.17698704,-0.30551316,0.0
1.18551300,-0.31215165,0.0
1.19399191,-0.31872950,0.0
1.20241361,-0.32524158,0.0
1.21076975,-0.33168151,0.0
1.21905213,-0.33804389,0.0
1.22725198,-0.34432290,0.0
1.23535912,-0.35051341,0.0
1.24336676,-0.35660934,0.0
1.25126569,-0.36260542,0.0
1.25904729,-0.36849680,0.0
1.26670432,-0.37427797,0.0
1.27422858,-0.37994352,0.0
1.28161142,-0.38548862,0.0
1.28884563,-0.39090774,0.0
1.29592367,-0.39619689,0.0
1.30283789,-0.40135109,0.0
1.30958120,-0.40636581,0.0
1.31614594,-0.41123607,0.0
1.32252612,-0.41595817,0.0
1.32871422,-0.42052813,0.0
1.33470413,-0.42494127,0.0
1.34048900,-0.42919500,0.0
1.34606315,-0.43328409,0.0
1.35142029,-0.43720639,0.0
1.35655444,-0.44095820,0.0
1.36146059,-0.44453569,0.0
1.36613290,-0.44793614,0.0
1.37056660,-0.45115770,0.0
1.37475727,-0.45419697,0.0
1.37869946,-0.45705066,0.0
1.38238913,-0.45971833,0.0
1.38582279,-0.46219644,0.0
1.38899572,-0.46448313,0.0
1.39190470,-0.46657683,0.0
1.39454667,-0.46847695,0.0
1.39691870,-0.47018038,0.0
1.39901815,-0.47168598,0.0
1.40084208,-0.47299414,0.0
1.40238911,-0.47410204,0.0
1.40365728,-0.47500996,0.0
1.40464535,-0.47571606,0.0
1.40535148,-0.47622158,0.0
1.40577597,-0.47652498,0.0
1.40591728,-0.47662597,0.0
