4.23786001e-01 7.31948122e-02
4.13593679e-01 7.35934704e-02
4.03399759e-01 7.39487735e-02
3.93204356e-01 7.42592361e-02
3.83007627e-01 7.45235315e-02
3.72809776e-01 7.47404796e-02
3.62611005e-01 7.49089056e-02
3.52411519e-01 7.50276348e-02
3.42211530e-01 7.50953925e-02
3.32011320e-01 7.51102997e-02
3.21811198e-01 7.50702500e-02
3.11611469e-01 7.49731367e-02
3.01412442e-01 7.48168504e-02
2.91214497e-01 7.45991363e-02
2.81018115e-01 7.43175297e-02
2.70823788e-01 7.39695494e-02
2.60632006e-01 7.35527143e-02
2.50443329e-01 7.30642558e-02
2.40258548e-01 7.25004461e-02
2.30078505e-01 7.18573573e-02
2.19904039e-01 7.11310618e-02
2.09736078e-01 7.03174574e-02
1.99575894e-01 6.94117422e-02
1.89424851e-01 6.84089382e-02
1.79284310e-01 6.73040625e-02
1.69155978e-01 6.60911253e-02
1.59042316e-01 6.47619266e-02
1.48945883e-01 6.33079731e-02
1.38869369e-01 6.17204760e-02
1.28816760e-01 5.99876934e-02
1.18792788e-01 5.80961819e-02
1.08802326e-01 5.60322639e-02
9.88529236e-02 5.37779836e-02
8.89545986e-02 5.13114366e-02
7.91178603e-02 4.86098642e-02
6.93575474e-02 4.56428475e-02
5.96911865e-02 4.23752459e-02
5.01459319e-02 3.87637983e-02
4.07713318e-02 3.47464371e-02
3.16203593e-02 3.02514329e-02
2.27476604e-02 2.51809052e-02
1.43521010e-02 1.93633854e-02
6.88975912e-03 1.24854703e-02
8.46795135e-04 4.15495383e-03
2.48675773e-03 -5.36925528e-03
1.19303082e-02 -9.80404891e-03
2.16262236e-02 -1.25666572e-02
3.16281071e-02 -1.44855602e-02
4.17836305e-02 -1.58939156e-02
5.19255950e-02 -1.70015867e-02
6.20721142e-02 -1.78726429e-02
7.22444666e-02 -1.85555350e-02
8.24351235e-02 -1.90857450e-02
9.26318707e-02 -1.94963229e-02
1.02828146e-01 -1.98110985e-02
1.13024518e-01 -2.00422690e-02
1.23222008e-01 -2.02012780e-02
1.33421117e-01 -2.02981394e-02
1.43621288e-01 -2.03399623e-02
1.53821838e-01 -2.03335035e-02
1.64022113e-01 -2.02853844e-02
1.74221859e-01 -2.02003918e-02
1.84421118e-01 -2.00819885e-02
1.94619933e-01 -1.99336082e-02
2.04818347e-01 -1.97586349e-02
2.15016372e-01 -1.95597622e-02
2.25213993e-01 -1.93391788e-02
2.35411196e-01 -1.90990622e-02
2.45607969e-01 -1.88415871e-02
2.55804309e-01 -1.85686393e-02
2.66000244e-01 -1.82815580e-02
2.76195801e-01 -1.79816220e-02
2.86391008e-01 -1.76701097e-02
2.96585894e-01 -1.73482863e-02
3.06780484e-01 -1.70172085e-02
3.16974802e-01 -1.66777694e-02
3.27168872e-01 -1.63308577e-02
3.37362716e-01 -1.59773621e-02
3.47556358e-01 -1.56181368e-02
3.57749810e-01 -1.52536441e-02
3.67943079e-01 -1.48840968e-02
3.78136169e-01 -1.45097036e-02
3.88329087e-01 -1.41306732e-02
3.98521840e-01 -1.37472240e-02
4.08714440e-01 -1.33597495e-02
4.18906908e-01 -1.29687958e-02
4.29099264e-01 -1.25749138e-02
4.39291529e-01 -1.21786545e-02
4.49483722e-01 -1.17805671e-02
4.59675858e-01 -1.13810563e-02
4.69867945e-01 -1.09802821e-02
4.80059986e-01 -1.05783804e-02
4.90251988e-01 -1.01754873e-02
5.00443957e-01 -9.77173898e-03
5.10635898e-01 -9.36730694e-03
5.20827826e-01 -8.96251755e-03
5.31019754e-01 -8.55773939e-03
5.41211697e-01 -8.15334106e-03
5.51403669e-01 -7.74969115e-03
5.61595686e-01 -7.34714985e-03
5.71787756e-01 -6.94596508e-03
5.81979886e-01 -6.54630450e-03
5.92172082e-01 -6.14833408e-03
6.02364351e-01 -5.75221979e-03
6.12556699e-01 -5.35812984e-03
6.22749137e-01 -4.96636643e-03
6.32941683e-01 -4.57743839e-03
6.43134357e-01 -4.19187221e-03
6.53327177e-01 -3.81019437e-03
6.63520162e-01 -3.43293136e-03
6.73713330e-01 -3.06061190e-03
6.83906696e-01 -2.69377050e-03
6.94100278e-01 -2.33294254e-03
7.04294091e-01 -1.97866343e-03
7.14488149e-01 -1.63146884e-03
7.24682473e-01 -1.29204222e-03
7.34877087e-01 -9.61456787e-04
7.45072018e-01 -6.40849270e-04
7.55267292e-01 -3.31356391e-04
7.65462936e-01 -3.41137680e-05
7.75658967e-01 2.49797696e-04
7.85855387e-01 5.19375839e-04
7.96052198e-01 7.73624614e-04
8.06249401e-01 1.01154797e-03
8.16446996e-01 1.23216760e-03
8.26644970e-01 1.43460871e-03
8.36843306e-01 1.61803392e-03
8.47041987e-01 1.78160588e-03
8.57240995e-01 1.92433541e-03
8.67440300e-01 2.04389046e-03
8.77639866e-01 2.13723851e-03
8.87839658e-01 2.20134098e-03
8.98039622e-01 2.23338220e-03
9.08239639e-01 2.23136779e-03
9.18439573e-01 2.19349248e-03
9.28639289e-01 2.11784989e-03
9.38838625e-01 2.00172976e-03
9.49037412e-01 1.84203790e-03
9.59235353e-01 1.63323848e-03
9.69431707e-01 1.36123953e-03
9.79625656e-01 1.01137010e-03
9.89816462e-01 5.76090711e-04
1.00000000e+00 0.00000000e+00
